Municipality code;promedio_tasa_dengue_mensual;promedio_tasa_dengue_mensual_x10000_habitantes
5001;0.00013985617814641648;1.3985617814643019
5002;2.981705440708962e-05;0.2981705440709392
5004;1.690095373076389e-05;0.16900953730765417
5021;1.753918860751667e-05;0.17539188607518696
5030;0.00015826316758330705;1.5826316758331886
5031;7.492954583881774e-06;0.07492954583881775
5034;4.431015603187935e-05;0.44310156031882897
5036;9.473647285156944e-06;0.09473647285160351
5038;5.666032752395665e-06;0.05666032752395665
5040;3.088792751894652e-05;0.30887927518948666
5042;0.0002627994489306108;2.627994489306258
5044;0.00010072064032361389;1.0072064032362575
5045;7.454690540684039e-05;0.7454690540685234
5051;0.00010512211613095739;1.0512211613097753
5055;7.320530300104167e-06;0.07320530300107055
5059;9.079842172552292e-05;0.9079842172553756
5079;7.541965715914491e-05;0.754196571591554
5086;5.8658263058826395e-06;0.05865826305883496
5088;8.91006456256277e-05;0.8910064562563996
5091;0.00010723650438102074;1.0723650438102745
5093;3.947937987568229e-05;0.3947937987568548
5101;0.00017961900427014555;1.7961900427016504
5107;3.563872119083403e-05;0.35638721190838785
5113;3.6221991623786804e-05;0.3622199162379254
5120;5.998353117122879e-05;0.5998353117123681
5125;1.2020452823724306e-05;0.12020452823727094
5129;2.1791663160947704e-05;0.21791663160950372
5134;8.07222445719375e-06;0.08072224457195903
5138;6.920447864791073e-05;0.692044786479181
5142;0.00010317304593355624;1.031730459335663
5145;2.5734167294618056e-06;0.02573416729462892
5147;0.00010078448592194822;1.0078448592196372
5148;2.8820862722342813e-06;0.028820862722342806
5150;6.713892940593056e-06;0.06713892940594995
5154;5.112443854756903e-05;0.5112443854757506
5172;4.784616072579007e-05;0.4784616072579831
5190;0.00016300163262085888;1.6300163262087772
5197;2.0469273569400274e-05;0.20469273569401147
5206;9.829283908568056e-06;0.0982928390857041
5209;7.525233846667332e-06;0.07525233846667331
5212;8.530974271431216e-05;0.8530974271432249
5234;6.544692932880489e-05;0.6544692932881407
5237;5.245776969927083e-06;0.05245776969928041
5240;4.309512390887507e-05;0.43095123908879657
5250;6.636316343336209e-05;0.6636316343337296
5264;1.9982659064855767e-06;0.019982659064855766
5266;8.361843876902869e-05;0.836184387690349
5282;6.197042122257221e-05;0.6197042122257584
5284;5.332420033966377e-05;0.5332420033966796
5306;9.37647440832639e-06;0.09376474408327967
5308;0.00010482361152410838;1.0482361152412478
5310;8.667341998241767e-06;0.08667341998243239
5313;0.00013201464585815687;1.3201464585816327
5315;9.826115774572916e-06;0.0982611577457434
5318;4.5122604637902566e-06;0.045122604637902554
5321;2.7842071056270834e-05;0.2784207105627756
5347;6.705803350767916e-05;0.6705803350768531
5353;0.00016666078895822016;1.66660788958227
5360;0.00021626557355038315;2.1626557355039857
5361;3.7418958863438e-05;0.37418958863440765
5364;1.6674173005003854e-05;0.16674173005006832
5368;2.3056128870022588e-05;0.23056128870025955
5376;5.715950864311651e-06;0.0571595086431165
5380;9.349801677612115e-05;0.934980167761259
5390;0.0002355126109449778;2.35512610945002
5400;3.4069904820216575e-06;0.03406990482021657
5411;0.00012140600970366151;1.2140600970368025
5425;0.00011678661731863194;1.1678661731865314
5440;4.196238925254578e-06;0.04196238925254578
5467;3.123258332854583e-05;0.31232583328551045
5475;7.78780741152986e-06;0.07787807411531922
5480;7.763467523589271e-05;0.7763467523590437
5483;1.2429692110139772e-05;0.12429692110141256
5490;0.00017833680405372816;1.783368040537503
5495;6.931382102117599e-05;0.6931382102118033
5501;5.890450935315209e-05;0.589045093531569
5541;3.5487035486432895e-06;0.035487035486432894
5543;0.00012834173590159652;1.2834173590160405
5576;8.77029089876736e-06;0.08770290898770622
5579;0.00016292113941346778;1.6292113941349315
5585;8.194916112709613e-05;0.8194916112711401
5591;7.395680696294374e-05;0.7395680696296105
5604;4.361745804952345e-05;0.43617458049529145
5607;7.39953603267218e-06;0.07399536032673355
5615;3.981314749486964e-06;0.03981314749486964
5628;3.7685331414027084e-05;0.3768533141403463
5631;9.09784486732781e-05;0.9097844867328563
5642;3.12885671271888e-05;0.3128856712719539
5647;1.6747262100461114e-05;0.16747262100465526
5649;5.535742896299969e-05;0.553574289630077
5652;1.5066422308651388e-05;0.15066422308655608
5656;0.00023029758869681918;2.302975886968418
5658;1.4533735297606944e-05;0.14533735297608247
5659;8.828553940999146e-05;0.8828553941000171
5660;9.073783192862416e-05;0.9073783192863581
5664;8.274540525237602e-06;0.08274540525237825
5665;9.211314676865085e-05;0.9211314676866168
5667;7.736682646634591e-05;0.7736682646635248
5670;1.8483659811047554e-05;0.18483659811049613
5674;9.350614385496852e-06;0.09350614385497383
5679;0.00010993542935103271;1.099354293510437
5686;6.031413972283604e-06;0.06031413972283603
5690;2.1184496634454975e-05;0.21184496634457392
5697;4.446088093039734e-06;0.04446088093039734
5736;6.590023034703352e-05;0.6590023034704117
5756;6.137199314134549e-06;0.061371993141345484
5761;0.0001429200667735658;1.4292006677358886
5789;4.064351565927099e-05;0.4064351565927362
5790;6.878217861657939e-05;0.6878217861658802
5792;0.00017750264934574515;1.7750264934575934
5809;0.00011594105888572996;1.1594105888573687
5819;5.361862636814236e-05;0.5361862636815222
5837;7.855896994172126e-05;0.7855896994173499
5842;9.652225030847846e-05;0.9652225030849425
5847;5.473112757654772e-06;0.05473112757655332
5854;5.981330038871084e-05;0.5981330038871803
5856;0.0003456277494235069;3.4562774942352967
5858;8.049148847016931e-05;0.8049148847017675
5861;7.799002212567638e-05;0.7799002212568494
5873;1.703799600053333e-05;0.17037996000538713
5885;8.473329853231596e-05;0.8473329853232981
5887;1.0982006997749035e-05;0.10982006997749606
5890;9.54551239891173e-05;0.9545512398913011
5893;0.00017716059651811959;1.7716059651814655
5895;5.731530868471785e-05;0.5731530868472773
8001;0.00012710420404163491;1.2710420404166283
8078;0.00015907581696772565;1.5907581696774795
8137;2.510667488362074e-05;0.25106674883624985
8141;0.0001489803320618257;1.489803320618339
8296;0.00020875502955972644;2.087550295597558
8372;0.00012840684271236188;1.284068427123812
8421;0.00016005376828117951;1.6005376828119262
8433;0.00014179807679360018;1.4179807679363146
8436;7.367987224028011e-05;0.7367987224029141
8520;0.00015575089529421888;1.5575089529423094
8549;0.00012270367948614792;1.227036794861627
8558;0.0002150162070008454;2.1501620700086015
8560;0.00013804744130360824;1.3804744130362303
8573;0.0001347141876386186;1.3471418763864405
8606;7.210673548165892e-05;0.7210673548166839
8634;0.00014877632753076606;1.487763275307927
8638;0.00011526492934234762;1.1526492934236368
8675;2.3535985594249248e-05;0.23535985594251066
8685;0.00022482371939429107;2.248237193943095
8758;9.493447100361256e-05;0.9493447100363406
8770;0.0001401419674531913;1.4014196745320642
8832;0.00021552613039306346;2.1552613039308293
8849;0.00016326233607108343;1.6326233607110368
11001;3.595892464445988e-07;0.003595892464445979
13001;5.749697731181985e-05;0.5749697731182889
13006;6.822884698968427e-05;0.682288469896958
13030;3.3641629267169946e-05;0.33641629267172757
13042;0.00015377658418048404;1.5377658418049511
13052;8.526815399818505e-05;0.8526815399819916
13062;6.572378977841666e-06;0.06572378977844362
13074;0.00011409074523990746;1.1409074523991785
13140;1.8842008888296322e-05;0.18842008888297734
13160;0.0001481102860248236;1.4811028602484195
13188;4.01512768954696e-05;0.401512768954739
13212;4.418888499606704e-05;0.4418888499607536
13222;1.8076038268887016e-05;0.18076038268887584
13244;0.00014759591490025252;1.47595914900276
13248;3.885386094132361e-05;0.388538609413345
13268;4.683872406290972e-05;0.46838724062914466
13300;1.7901035129917076e-05;0.1790103512991821
13430;0.00011541185954324914;1.1541185954326452
13433;2.0651950569626257e-05;0.20651950569629043
13440;2.9453265425888402e-05;0.29453265425892805
13442;6.592802102784161e-06;0.06592802102784162
13458;5.2294003103541286e-05;0.5229400310354898
13468;0.0001521048299214701;1.5210482992148764
13473;0.00012688544359561323;1.2688544359562652
13490;0.0001169949035661841;1.1699490356619788
13549;4.42398876299499e-05;0.4423988762995403
13580;0.00012853922193431527;1.2853922193432676
13600;0.00010068358942248253;1.0068358942249422
13620;2.7320077339065276e-05;0.2732007733907473
13647;9.058830090294604e-06;0.09058830090295585
13650;2.0601243855132882e-05;0.20601243855135798
13654;4.8935120924407116e-05;0.48935120924410636
13655;3.9324504550075004e-05;0.3932450455008223
13657;7.501523854407547e-05;0.7501523854408322
13667;0.00012777665384167776;1.2777665384169317
13670;5.839830249008069e-05;0.5839830249009067
13673;1.4150496425319656e-05;0.14150496425320305
13683;9.020788959197018e-05;0.9020788959198041
13688;0.0004153189104256418;4.153189104256694
13744;0.00010915231506067507;1.0915231506069256
13760;4.8011358194994565e-05;0.48011358195001413
13780;5.4466255600551456e-05;0.5446625560055679
13810;6.487160201266157e-05;0.6487160201266927
13836;5.670380317478729e-05;0.5670380317479595
13838;4.3221440455602734e-05;0.4322144045560722
13873;3.873561646854982e-05;0.3873561646855501
13894;4.219629913079828e-05;0.4219629913080308
15001;9.848162757983874e-07;0.00984816275798387
15022;0.0;0.0
15047;1.2703622728102684e-06;0.012703622728102684
15051;0.0;0.0
15087;1.6542943062118055e-06;0.01654294306212451
15090;7.028947219045972e-05;0.7028947219046392
15092;0.0;0.0
15097;4.7070217068947915e-05;0.4707021706895102
15104;0.00010088823583421736;1.0088823583423567
15106;2.0650429528931947e-05;0.206504295289342
15109;2.5133711344347223e-06;0.025133711344351953
15114;0.0;0.0
15131;0.00017885457156468194;1.7885457156469355
15135;0.0001436946409967278;1.436946409967315
15162;1.8703055331118056e-06;0.018703055331118892
15172;1.1635130006788195e-05;0.11635130006790513
15176;9.904729416053008e-07;0.009904729416053006
15180;1.365135530654861e-06;0.013651355306554836
15183;1.333954752955735e-06;0.013339547529557353
15185;0.00026434234500117084;2.6434234500118894
15187;0.0;0.0
15189;5.664390665239584e-06;0.056643906652418016
15204;0.0;0.0
15212;0.00027571021171544165;2.7571021171544694
15215;2.765609097747222e-06;0.02765609097747688
15218;1.7986787464940972e-05;0.1798678746494381
15223;0.00026592832262574233;2.659283226257733
15224;3.3692304174701393e-06;0.03369230417471003
15226;0.0;0.0
15232;0.0;0.0
15236;9.104713166349305e-06;0.09104713166350292
15238;2.055972252685188e-06;0.020559722526851874
15244;1.2829197200152777e-06;0.012829197200156003
15248;7.40125805405e-06;0.07401258054051568
15272;0.0;0.0
15276;0.0;0.0
15293;0.0;0.0
15296;0.0;0.0
15299;3.617577571592851e-05;0.3617577571593226
15317;3.3290721210180558e-06;0.033290721210184296
15322;2.147712461683612e-05;0.21477124616837956
15325;3.4181022696194445e-06;0.034181022696199076
15332;0.0;0.0
15362;0.0;0.0
15367;9.704366188430556e-07;0.009704366188435502
15368;0.0;0.0
15377;9.710317912929791e-05;0.9710317912930686
15380;1.1965349999676388e-05;0.11965349999677295
15401;0.0004769442898621847;4.769442898621973
15403;6.183236423138194e-06;0.061832364231393586
15407;3.390472325763032e-06;0.03390472325763032
15425;4.423628314934028e-06;0.044236283149359346
15442;0.00011570527016676945;1.1570527016677743
15455;0.00017039024730273818;1.7039024730275374
15464;0.0;0.0
15466;1.400654385728472e-06;0.014006543857290126
15469;0.00030545554207195687;3.0545554207197934
15476;0.0;0.0
15480;0.0004619574961944404;4.619574961944661
15491;4.5418210885836787e-07;0.004541821088583678
15494;3.6574130093965275e-06;0.036574130093976844
15500;0.0;0.0
15507;0.0002613528504978195;2.6135285049784183
15511;2.321004159238889e-06;0.02321004159239453
15514;0.00015206817833763057;1.5206817833763868
15516;3.3871708330274705e-06;0.033871708330274704
15518;0.00022824952047985347;2.2824952047986287
15522;0.0;0.0
15531;0.00017282602289121608;1.728260228912295
15533;5.7675665577629854e-05;0.5767566557763363
15537;0.0;0.0
15542;0.0;0.0
15550;3.858024691357639e-06;0.038580246913580245
15572;0.0002194987389987555;2.1949873899878987
15580;0.00012094302971449237;1.209430297145009
15599;7.2709082236875e-07;0.007270908223688037
15600;0.0;0.0
15621;2.5142811167430553e-06;0.025142811167431008
15632;5.45689489583879e-07;0.005456894895838791
15638;0.0;0.0
15646;0.0;0.0
15660;2.597298050177361e-05;0.2597298050177622
15664;0.00018588324222968192;1.858832422296946
15667;0.00013627254389261945;1.3627254389263408
15673;1.3166705362006944e-05;0.13166705362009629
15676;0.0;0.0
15681;0.00017105029704697083;1.7105029704698556
15686;0.00046222071938957564;4.622207193895964
15690;7.502034616618056e-05;0.7502034616618684
15693;0.0;0.0
15696;2.2130160753486114e-06;0.022130160753487713
15720;2.6175817732541666e-06;0.026175817732545965
15723;0.0;0.0
15740;0.0;0.0
15753;0.0005115082027208625;5.115082027208796
15755;7.235303651222222e-07;0.007235303651223637
15757;8.9260211368125e-07;0.008926021136818051
15759;1.4107019388852483e-06;0.014107019388852476
15761;2.084792688214583e-06;0.020847926882150838
15762;2.370926747846528e-06;0.023709267478471987
15763;0.0;0.0
15764;0.0;0.0
15774;2.240143369175e-06;0.022401433691756272
15776;0.0;0.0
15778;3.0850486203652777e-06;0.030850486203662566
15790;1.0581204395006945e-06;0.010581204395009057
15798;4.2550096231990276e-05;0.42550096231993134
15804;0.0;0.0
15806;5.391230839565596e-07;0.005391230839565597
15808;0.0;0.0
15810;0.000182373981115075;1.823739811150814
15814;0.0;0.0
15816;6.140545840609513e-05;0.6140545840610425
15820;1.8906736848472223e-06;0.018906736848473847
15822;0.0;0.0
15832;7.094978678359166e-05;0.7094978678359413
15835;0.0;0.0
15837;0.0;0.0
15839;0.0;0.0
15842;0.0;0.0
15861;4.816510226414513e-07;0.0048165102264145125
15879;0.0;0.0
15897;1.270177985989514e-05;0.12701779859898035
17001;4.602371813420014e-06;0.04602371813420048
17013;3.915815805189638e-05;0.39158158051898584
17042;2.6441879248444776e-05;0.2644187924845074
17050;2.7931143604666503e-06;0.027931143604666506
17088;4.184161846184302e-05;0.41841618461847524
17174;0.0001368719734772868;1.3687197347730402
17272;6.294026820781703e-05;0.6294026820782127
17380;0.00018132389777992202;1.8132389777994387
17388;2.0137842302646526e-05;0.20137842302649778
17433;2.970798906372394e-05;0.2970798906372829
17442;0.0003644019108251201;3.6440191082514195
17444;8.939314763144411e-05;0.893931476314529
17446;0.0;0.0
17486;5.936079163614673e-06;0.05936079163615329
17495;0.00037416338751941944;3.74163387519436
17513;2.29682497490335e-06;0.0229682497490335
17524;0.00016806724908387342;1.6806724908388961
17541;1.1276414417065184e-05;0.11276414417066177
17614;2.6165809866727816e-05;0.2616580986673131
17616;0.0001143427171291194;1.1434271712912925
17653;2.2289597095794008e-05;0.22289597095798566
17662;3.213366848250288e-05;0.32133668482506295
17665;9.697895210248611e-06;0.09697895210251896
17777;9.518891171599008e-05;0.9518891171599964
17867;7.530891142061969e-05;0.7530891142063791
17873;3.5396837108249476e-06;0.035396837108249465
17877;0.0002007892259837408;2.007892259837612
18001;0.00010329961203014742;1.0329961203016333
18029;0.00035190781617446665;3.519078161744902
18094;6.964116396303792e-05;0.6964116396305003
18150;4.680198631872408e-05;0.46801986318729205
18205;0.0003983137225872083;3.9831372258723636
18247;0.00010191927927601687;1.0191927927603195
18256;6.0951687978516915e-05;0.6095168797852815
18410;5.237501189945005e-05;0.5237501189945645
18460;5.702299275480695e-05;0.5702299275482003
18479;0.00014352769079178124;1.435276907917917
18592;0.00017593612262154073;1.759361226215609
18610;6.276580977655255e-05;0.6276580977655624
18753;0.0004219991416863245;4.219991416863622
18756;0.00014130380737539648;1.413038073754143
18785;6.509275980959167e-05;0.6509275980960204
18860;9.963879268979167e-05;0.9963879268981282
19001;1.2150114469387083e-05;0.12150114469388308
19022;0.0;0.0
19050;2.983206860673811e-05;0.29832068606742745
19075;1.616821105403425e-05;0.1616821105403698
19100;4.462096604349323e-06;0.04462096604349322
19110;1.791536128999288e-05;0.17915361289994636
19130;3.82727141667408e-06;0.038272714166740794
19137;6.7569031858226e-06;0.06756903185822599
19142;3.947184062366862e-05;0.3947184062367454
19212;5.3392149363771114e-05;0.5339214936377956
19256;9.364423574398894e-06;0.09364423574399768
19290;0.0014332291470572757;14.332291470573004
19300;2.5896346913669965e-05;0.25896346913674645
19318;3.6646301915615414e-05;0.3664630191562081
19355;3.1333798328165263e-06;0.03133379832816526
19364;3.0681705186870976e-06;0.03068170518687098
19392;7.729314775628396e-06;0.0772931477562943
19397;9.374472689212921e-06;0.09374472689214541
19418;4.387666201713473e-06;0.043876662017139766
19450;6.036968005355235e-05;0.6036968005356215
19455;8.965782190495776e-05;0.8965782190497106
19473;3.5659881404532194e-06;0.0356598814045322
19513;8.430807705364861e-05;0.8430807705366846
19517;1.075093675894633e-05;0.1075093675894718
19532;0.00016143216473690365;1.6143216473691897
19533;0.00011966650637451875;1.196665063745313
19548;1.0485570071299776e-05;0.10485570071300426
19573;9.551544090656198e-05;0.955154409065757
19585;4.2432142517685716e-07;0.004243214251768572
19622;5.204645574448537e-06;0.05204645574448986
19693;2.048872943063551e-06;0.02048872943063551
19698;8.720323758812344e-05;0.8720323758813571
19701;5.361957607303472e-06;0.05361957607304671
19743;2.821487734227783e-06;0.02821487734227783
19760;4.1481658469890954e-07;0.004148165846989096
19780;8.628242320485163e-06;0.08628242320486339
19785;7.22864087318479e-05;0.7228640873186075
19807;5.941886677406444e-06;0.059418866774064445
19809;1.7515523435827398e-05;0.1751552343582968
19821;2.7553468008177905e-06;0.0275534680081779
19824;9.69679808211719e-07;0.00969679808211719
19845;6.47832748219947e-05;0.6478327482200619
20001;0.00019770818824716723;1.9770818824719671
20011;0.0002349858943878579;2.349858943878841
20013;0.00019573359915300002;1.9573359915302815
20032;7.91225457197636e-05;0.7912254571977713
20045;5.977244539457132e-05;0.5977244539457941
20060;0.00011947953575448941;1.1947953575450256
20175;5.994119526450566e-05;0.5994119526451364
20178;0.0002857939141986005;2.8579391419862206
20228;0.0002842766696794206;2.8427666967944303
20238;6.401999709428889e-05;0.6401999709430205
20250;7.781295154722973e-05;0.778129515472389
20295;0.00014000873790327205;1.4000873790329218
20310;2.964954693169375e-05;0.296495469317025
20383;0.0002199732638123941;2.1997326381241398
20400;0.00020474389089357296;2.0474389089359883
20443;0.00042018220135703707;4.201822013570718
20517;0.00016892717689379923;1.689271768938195
20550;0.0002036338115566118;2.0363381155663705
20570;0.00013450486643022875;1.3450486643024895
20614;0.00010038866584180314;1.0038866584181887
20621;0.0002061209261878381;2.061209261878625
20710;0.0003427462697113741;3.4274626971140916
20750;0.00013904697213999351;1.390469721400129
20770;0.0002217908705550369;2.2179087055505664
20787;0.0001313481766485894;1.3134817664860663
23001;9.681609960216852e-05;0.9681609960218055
23068;4.098287985390753e-05;0.40982879853912346
23079;2.510821129653256e-05;0.2510821129653484
23090;5.96176544723458e-05;0.5961765447235585
23162;6.481328746083868e-05;0.6481328746085117
23168;4.05145338662972e-05;0.4051453386630468
23182;4.7103722491198026e-05;0.4710372249120531
23189;5.140825895999314e-05;0.5140825896000026
23300;6.769212961416402e-05;0.6769212961417259
23350;2.515932273914369e-05;0.25159322739147977
23417;6.976070308166814e-05;0.6976070308167909
23419;4.936753047944962e-05;0.493675304794558
23464;5.081964168953057e-05;0.5081964168953884
23466;9.09956253669311e-05;0.9099562536694518
23500;3.378890172465476e-05;0.33788901724661524
23555;6.777770066589241e-05;0.6777770066590035
23570;0.00022528845581254328;2.2528845581256736
23574;5.9940591708926294e-05;0.5994059170893566
23580;9.868450664575845e-05;0.9868450664577334
23586;2.3477711642916507e-05;0.2347771164292175
23660;6.569988883777984e-05;0.6569988883778728
23670;4.530765124229033e-05;0.453076512422962
23672;2.8117910417893796e-05;0.2811791041789873
23675;2.1219273908736433e-05;0.2121927390873948
23678;3.4858895990672346e-05;0.34858895990677063
23682;5.626801929393871e-05;0.5626801929394665
23686;5.4551333235479e-05;0.5455133323548877
23807;7.441777580292027e-05;0.7441777580293774
23815;4.8656232257925996e-05;0.48656232257934
23855;0.00012248042691059924;1.2248042691060883
25001;0.00025295306006280547;2.5295306006283846
25019;7.76968663916111e-06;0.07769686639162869
25035;0.0005034922942573606;5.034922942573928
25040;5.4003928648628655e-05;0.5400392864863226
25053;0.00016988394060065976;1.6988394060067136
25086;8.779488723320903e-05;0.8779488723321447
25095;0.0001743531942684882;1.7435319426849296
25099;7.749579699655556e-06;0.07749579699659988
25120;1.7559065846149997e-05;0.1755906584615342
25123;4.84255655102638e-05;0.4842556551027599
25126;1.152694671718458e-06;0.011526946717184579
25148;8.399235976172238e-05;0.8399235976173344
25151;6.0106277248113434e-05;0.6010627724812383
25154;0.0;0.0
25168;7.649079222983125e-05;0.7649079222983707
25175;2.8906127809044255e-06;0.02890612780904425
25178;8.572967072846528e-06;0.08572967072849354
25181;6.22944633960126e-06;0.06229446339601968
25183;3.390663101096598e-06;0.03390663101096598
25200;3.3996399101407176e-07;0.0033996399101407174
25214;2.3833510761348602e-06;0.023833510761348604
25224;9.5653504744375e-07;0.009565350474441382
25245;0.0004415141385764768;4.415141385765097
25258;0.00015057160775229928;1.5057160775231069
25260;2.553557096021946e-06;0.02553557096021946
25269;3.617755332484394e-06;0.03617755332484393
25279;5.8720987144471574e-06;0.05872098714447538
25281;4.5925079404541664e-06;0.04592507940456255
25286;1.7229937229945869e-06;0.017229937229945865
25288;4.118034741268056e-06;0.04118034741268847
25290;0.00016031407966794273;1.603140796679549
25293;2.197269334401389e-06;0.021972693344018315
25295;1.5700692485216186e-06;0.015700692485216185
25297;7.705397176823963e-06;0.0770539717682487
25299;0.0;0.0
25307;0.0003992080637640265;3.992080637640668
25312;7.773606963179168e-06;0.0777360696318192
25317;2.2120140423011546e-06;0.022120140423011542
25320;0.00012227457326211482;1.2227457326212774
25322;9.912693160805181e-07;0.00991269316080518
25324;0.00011569893918801528;1.1569893918802692
25326;0.0;0.0
25328;6.585211756032708e-05;0.6585211756033575
25335;0.00025801264862892705;2.580126486289503
25339;6.107024161769445e-06;0.06107024161770813
25368;8.628363838456319e-05;0.8628363838456846
25372;2.88010835389375e-06;0.028801083538946306
25377;4.324691510016852e-06;0.04324691510017282
25386;0.00042124453697747717;4.212445369775116
25394;0.00020930451381739168;2.0930451381741118
25398;9.54338929416493e-05;0.9543389294166233
25402;0.0003340094157237633;3.3400941572379015
25407;0.0;0.0
25426;2.060093971421528e-06;0.020600939714223252
25430;2.032915236267284e-06;0.02032915236267284
25436;0.0;0.0
25438;0.00014096521779569113;1.409652177957115
25473;2.0523190938890237e-06;0.02052319093889023
25483;0.0001479846390690479;1.4798463906905892
25486;1.107858016721556e-06;0.011078580167215558
25488;0.0014751093501199754;14.751093501200147
25489;0.00032310324507850625;3.2310324507852375
25491;0.0003319789792439931;3.319789792440144
25506;3.544342442781667e-05;0.3544342442782099
25513;3.41457232694222e-05;0.34145723269425193
25518;9.300890000510832e-05;0.9300890000511379
25524;0.0002302131617012097;2.3021316170122716
25530;0.0002551440151204708;2.5514401512050124
25535;8.379378667538195e-06;0.08379378667540836
25572;0.0003128778983276323;3.128778983276624
25580;9.977632993066181e-05;0.9977632993066652
25592;0.00012482088283445903;1.2482088283447368
25594;2.095341577495625e-05;0.20953415774959883
25596;0.00012023278133659374;1.2023278133660829
25599;0.0002833828172402104;2.8338281724023573
25612;0.00026421706863808314;2.6421706863811303
25645;3.5993883133441626e-05;0.3599388313344512
25649;1.861573681424968e-05;0.18615736814253656
25653;1.1654314801577083e-05;0.1165431480158095
25658;0.0002465638521825581;2.465638521825778
25662;0.00016365361358481866;1.6365361358484152
25718;0.00016031154427169223;1.6031154427170842
25736;0.0;0.0
25740;8.016844723852347e-07;0.008016844723852347
25743;0.00011692616576515744;1.169261657651681
25745;0.0;0.0
25754;1.3174335007923896e-06;0.01317433500792388
25758;3.5914946965175834e-06;0.03591494696517583
25769;1.4297403133207653e-06;0.014297403133207653
25772;8.982713237231309e-07;0.008982713237231309
25777;1.47654083348625e-05;0.14765408334865368
25779;0.0;0.0
25781;1.3408851987722222e-06;0.013408851987728223
25785;3.3774137212319068e-06;0.033774137212323266
25793;8.760495073097222e-07;0.00876049507309757
25797;0.00014556808160621527;1.4556808160623367
25799;1.837489318787675e-06;0.018374893187877144
25805;0.00014708719264254792;1.4708719264255479
25807;0.0;0.0
25815;0.00032565444460656086;3.256544446065947
25817;2.304683085235348e-06;0.023046830852353484
25823;0.00020154977095151737;2.015497709515283
25839;1.3772514324850333e-05;0.13772514324851903
25841;7.193315909757639e-06;0.07193315909759503
25843;9.492243905776192e-07;0.009492243905776191
25845;1.5936762924708333e-06;0.015936762924714732
25851;0.0005192110365392701;5.192110365392869
25862;0.0003565828272830667;3.565828272830832
25867;0.00019187519129889238;1.918751912989029
25871;1.921430598808472e-05;0.19214305988086128
25873;8.275151517262606e-07;0.008275151517262606
25875;0.000566043965541147;5.660439655411863
25878;0.0002057885385578147;2.0578853855784076
25885;9.291232566398679e-05;0.9291232566399541
25898;6.934829292591666e-06;0.06934829292593576
